 #                    time                    posx                    posy                    velx                    vely                  anal_y                   err_y
      0.12900000000000E+01    0.37109319797259E+02    0.28271842514150E+01    0.28766914571518E+02   -0.41293843012287E+01    0.28271842514150E+01    0.23561740429252E-14
      0.13000000000000E+01    0.37396988942974E+02    0.27854004084027E+01    0.28766914571518E+02   -0.42273843012287E+01    0.27854004084027E+01    0.28698228639541E-14
      0.13100000000000E+01    0.37684658088689E+02    0.27426365653904E+01    0.28766914571518E+02   -0.43253843012287E+01    0.27426365653904E+01    0.22668876424813E-14
      0.13200000000000E+01    0.37972327234404E+02    0.26988927223782E+01    0.28766914571518E+02   -0.44233843012287E+01    0.26988927223782E+01    0.23036295167829E-14
      0.13300000000000E+01    0.38259996380119E+02    0.26541688793659E+01    0.28766914571518E+02   -0.45213843012287E+01    0.26541688793659E+01    0.31790347075304E-14
      0.13400000000000E+01    0.38547665525834E+02    0.26084650363536E+01    0.28766914571518E+02   -0.46193843012287E+01    0.26084650363536E+01    0.27239879617224E-14
      0.13500000000000E+01    0.38835334671550E+02    0.25617811933413E+01    0.28766914571518E+02   -0.47173843012287E+01    0.25617811933413E+01    0.31203311969338E-14
      0.13600000000000E+01    0.39123003817265E+02    0.25141173503290E+01    0.28766914571518E+02   -0.48153843012287E+01    0.25141173503290E+01    0.28262114959237E-14
      0.13700000000000E+01    0.39410672962980E+02    0.24654735073167E+01    0.28766914571518E+02   -0.49133843012287E+01    0.24654735073167E+01    0.34223425894097E-14
      0.13800000000000E+01    0.39698342108695E+02    0.24158496643044E+01    0.28766914571518E+02   -0.50113843012287E+01    0.24158496643044E+01    0.33088175540934E-14
      0.13900000000000E+01    0.39986011254410E+02    0.23652458212922E+01    0.28766914571518E+02   -0.51093843012287E+01    0.23652458212921E+01    0.39428770248314E-14
      0.14000000000000E+01    0.40273680400126E+02    0.23136619782799E+01    0.28766914571518E+02   -0.52073843012287E+01    0.23136619782799E+01    0.40307847448765E-14
      0.14100000000000E+01    0.40561349545841E+02    0.22610981352676E+01    0.28766914571518E+02   -0.53053843012287E+01    0.22610981352676E+01    0.41244885665910E-14
      0.14200000000000E+01    0.40849018691556E+02    0.22075542922553E+01    0.28766914571518E+02   -0.54033843012287E+01    0.22075542922553E+01    0.44256952823209E-14
      0.14300000000000E+01    0.41136687837271E+02    0.21530304492430E+01    0.28766914571518E+02   -0.55013843012287E+01    0.21530304492430E+01    0.39189854421789E-14
      0.14400000000000E+01    0.41424356982986E+02    0.20975266062307E+01    0.28766914571518E+02   -0.55993843012287E+01    0.20975266062307E+01    0.44461287781279E-14
